20344e - [agosto 27 del 2026, 03:18:31 pm], Método: GET, Ruta: /api/usuarios/42f23ee3-0123-4292-8854-74aadde991f8
e7c74e - [agosto 27 del 2026, 03:22:06 pm], Método: PUT, Ruta: /api/usuarios/42f23ee3-0123-4292-8854-74aadde991f8
22a076 - [agosto 27 del 2026, 03:22:30 pm], Método: PUT, Ruta: /api/usuarios/42f23ee3-0123-4292-8854-74aadde991f8
b882fc - [agosto 27 del 2026, 03:23:16 pm], Método: PUT, Ruta: /api/usuarios/42f23ee3-0123-4292-8854-74aadde991f8
28f15b - [agosto 27 del 2026, 03:25:41 pm], Método: GET, Ruta: /api/usuarios/42f23ee3-0123-4292-8854-74aadde991f8
2241a8 - [agosto 27 del 2026, 03:25:59 pm], Método: DELETE, Ruta: /api/usuarios/42f23ee3-0123-4292-8854-74aadde991f8
5c8947 - [agosto 27 del 2026, 03:28:06 pm], Método: POST, Ruta: /api/usuarios
ae6093 - [agosto 27 del 2026, 03:28:47 pm], Método: GET, Ruta: /api/usuarios/d1ce5bdc-db31-42c7-ac83-294f119f967b
c235c1 - [agosto 27 del 2026, 03:29:45 pm], Método: GET, Ruta: /api/usuarios
9e3b5c - [agosto 27 del 2026, 03:31:10 pm], Método: GET, Ruta: /api/usuarios/sql
11a619 - [agosto 27 del 2026, 03:33:42 pm], Método: POST, Ruta: /api/usuarios
b10c1d - [agosto 27 del 2026, 03:34:15 pm], Método: POST, Ruta: /api/usuarios
0175d6 - [agosto 27 del 2026, 03:34:38 pm], Método: POST, Ruta: /api/usuarios
773478 - [agosto 27 del 2026, 03:53:32 pm], Método: GET, Ruta: /
3f61e8 - [agosto 27 del 2026, 03:53:32 pm], Método: GET, Ruta: /login
baab5a - [agosto 27 del 2026, 03:53:33 pm], Método: GET, Ruta: /favicon.ico
f59c05 - [agosto 27 del 2026, 03:53:46 pm], Método: POST, Ruta: /login
fe9108 - [agosto 27 del 2026, 03:53:46 pm], Método: GET, Ruta: /
82f6cb - [agosto 27 del 2026, 03:53:59 pm], Método: GET, Ruta: /
4d2cee - [agosto 27 del 2026, 03:54:03 pm], Método: GET, Ruta: /
fad8a7 - [agosto 27 del 2026, 03:54:07 pm], Método: GET, Ruta: /
2af8c6 - [agosto 27 del 2026, 03:54:08 pm], Método: GET, Ruta: /usuarios
a3fe72 - [agosto 27 del 2026, 03:54:15 pm], Método: GET, Ruta: /usuarios/perfil/b2a0b378-4fa7-42c4-b951-c1e779cc24c8
376c0a - [agosto 27 del 2026, 03:54:22 pm], Método: GET, Ruta: /usuarios
2dce60 - [agosto 27 del 2026, 03:54:34 pm], Método: GET, Ruta: /crear-usuarios
4182e0 - [agosto 27 del 2026, 03:54:45 pm], Método: GET, Ruta: /usuarios
d22e65 - [agosto 27 del 2026, 03:59:06 pm], Método: GET, Ruta: /usuarios
2eecbc - [agosto 27 del 2026, 03:59:10 pm], Método: GET, Ruta: /usuarios/actualizar/b2a0b378-4fa7-42c4-b951-c1e779cc24c8
7734c9 - [agosto 27 del 2026, 03:59:15 pm], Método: GET, Ruta: /usuarios/eliminar/b2a0b378-4fa7-42c4-b951-c1e779cc24c8
7cfb18 - [agosto 27 del 2026, 04:00:03 pm], Método: GET, Ruta: /usuarios/actualizar/b2a0b378-4fa7-42c4-b951-c1e779cc24c8
b5fefa - [agosto 27 del 2026, 04:22:36 pm], Método: GET, Ruta: /usuarios
31a637 - [agosto 27 del 2026, 04:22:41 pm], Método: GET, Ruta: /usuarios/actualizar/b2a0b378-4fa7-42c4-b951-c1e779cc24c8
085df6 - [agosto 27 del 2026, 04:23:01 pm], Método: PUT, Ruta: /api/usuarios/b2a0b378-4fa7-42c4-b951-c1e779cc24c8
4e39f9 - [agosto 27 del 2026, 04:23:01 pm], Método: GET, Ruta: /usuarios/perfil/b2a0b378-4fa7-42c4-b951-c1e779cc24c8
ef5fb5 - [agosto 27 del 2026, 04:23:23 pm], Método: GET, Ruta: /usuarios
1d4a09 - [agosto 27 del 2026, 04:23:32 pm], Método: GET, Ruta: /usuarios/actualizar/b2a0b378-4fa7-42c4-b951-c1e779cc24c8
3f7705 - [agosto 27 del 2026, 04:23:37 pm], Método: GET, Ruta: /usuarios
3b834b - [agosto 27 del 2026, 04:23:40 pm], Método: GET, Ruta: /usuarios/actualizar/b2a0b378-4fa7-42c4-b951-c1e779cc24c8
3a2b85 - [agosto 27 del 2026, 04:23:45 pm], Método: GET, Ruta: /usuarios
514961 - [agosto 27 del 2026, 04:23:50 pm], Método: GET, Ruta: /usuarios/actualizar/b2a0b378-4fa7-42c4-b951-c1e779cc24c8
bd6d90 - [agosto 27 del 2026, 04:23:55 pm], Método: GET, Ruta: /usuarios
33cab8 - [agosto 27 del 2026, 04:24:11 pm], Método: GET, Ruta: /usuarios/eliminar/d1ce5bdc-db31-42c7-ac83-294f119f967b
f6ca7b - [agosto 27 del 2026, 04:24:11 pm], Método: GET, Ruta: /usuarios
ff2705 - [agosto 27 del 2026, 04:24:16 pm], Método: GET, Ruta: /crear-usuarios
bb0e9f - [agosto 27 del 2026, 04:24:56 pm], Método: POST, Ruta: /api/usuarios
a00b67 - [agosto 27 del 2026, 04:25:04 pm], Método: GET, Ruta: /usuarios
1cdef6 - [agosto 27 del 2026, 04:25:12 pm], Método: GET, Ruta: /usuarios/perfil/b2a0b378-4fa7-42c4-b951-c1e779cc24c8
1d7cf4 - [agosto 27 del 2026, 04:25:22 pm], Método: GET, Ruta: /usuarios
406abe - [agosto 27 del 2026, 04:26:17 pm], Método: POST, Ruta: /api/usuarios
de3789 - [agosto 27 del 2026, 04:26:17 pm], Método: GET, Ruta: /login
7a0866 - [agosto 27 del 2026, 04:27:12 pm], Método: POST, Ruta: /api/usuarios
a9d7ca - [agosto 27 del 2026, 04:27:12 pm], Método: GET, Ruta: /login
aab4a7 - [agosto 27 del 2026, 04:27:30 pm], Método: POST, Ruta: /login
4099ca - [agosto 27 del 2026, 04:27:30 pm], Método: GET, Ruta: /
b77fd6 - [agosto 27 del 2026, 04:27:35 pm], Método: POST, Ruta: /api/usuarios
0f2ea2 - [agosto 27 del 2026, 04:29:30 pm], Método: GET, Ruta: /
c4603f - [agosto 27 del 2026, 04:29:35 pm], Método: GET, Ruta: /usuarios
f720e3 - [agosto 27 del 2026, 04:29:55 pm], Método: GET, Ruta: /usuarios/perfil/c378d79f-55a1-4702-be11-c460dcf86828
1bcd76 - [agosto 27 del 2026, 04:31:38 pm], Método: GET, Ruta: /usuarios
e16074 - [agosto 27 del 2026, 04:32:47 pm], Método: GET, Ruta: /usuarios
5346b5 - [agosto 27 del 2026, 04:32:58 pm], Método: GET, Ruta: /usuarios/perfil/c378d79f-55a1-4702-be11-c460dcf86828
cd5816 - [agosto 27 del 2026, 04:34:22 pm], Método: GET, Ruta: /usuarios
feb7c2 - [agosto 27 del 2026, 04:34:25 pm], Método: GET, Ruta: /usuarios/perfil/c378d79f-55a1-4702-be11-c460dcf86828
b252f9 - [agosto 27 del 2026, 04:34:32 pm], Método: GET, Ruta: /usuarios/actualizar/c378d79f-55a1-4702-be11-c460dcf86828
9fd794 - [agosto 27 del 2026, 04:34:52 pm], Método: PUT, Ruta: /api/usuarios/c378d79f-55a1-4702-be11-c460dcf86828
14f0f8 - [agosto 27 del 2026, 04:34:52 pm], Método: GET, Ruta: /usuarios/perfil/c378d79f-55a1-4702-be11-c460dcf86828
70d4e6 - [agosto 27 del 2026, 04:35:04 pm], Método: GET, Ruta: /usuarios
d459e9 - [agosto 27 del 2026, 04:35:08 pm], Método: GET, Ruta: /usuarios/actualizar/c378d79f-55a1-4702-be11-c460dcf86828
7a8937 - [agosto 27 del 2026, 04:35:17 pm], Método: PUT, Ruta: /api/usuarios/c378d79f-55a1-4702-be11-c460dcf86828
b71b5b - [agosto 27 del 2026, 04:35:17 pm], Método: GET, Ruta: /usuarios/perfil/c378d79f-55a1-4702-be11-c460dcf86828
8d953b - [agosto 27 del 2026, 04:37:08 pm], Método: GET, Ruta: /usuarios/perfil/c378d79f-55a1-4702-be11-c460dcf86828
81dc70 - [agosto 27 del 2026, 04:37:14 pm], Método: GET, Ruta: /usuarios
c7e65d - [agosto 27 del 2026, 04:39:20 pm], Método: GET, Ruta: /usuarios
649bf7 - [agosto 27 del 2026, 04:39:26 pm], Método: GET, Ruta: /
ae40b9 - [agosto 27 del 2026, 04:39:32 pm], Método: GET, Ruta: /usuarios
3674c5 - [agosto 27 del 2026, 04:42:59 pm], Método: GET, Ruta: /usuarios
46cdc1 - [agosto 27 del 2026, 04:43:08 pm], Método: GET, Ruta: /
301276 - [agosto 27 del 2026, 04:43:10 pm], Método: GET, Ruta: /usuarios
3eab62 - [agosto 27 del 2026, 04:46:57 pm], Método: GET, Ruta: /
0d16f8 - [agosto 27 del 2026, 04:46:59 pm], Método: GET, Ruta: /usuarios
1c4e24 - [agosto 27 del 2026, 04:47:02 pm], Método: GET, Ruta: /crear-usuarios
8159b4 - [agosto 27 del 2026, 04:47:08 pm], Método: GET, Ruta: /usuarios
25c861 - [agosto 27 del 2026, 04:51:57 pm], Método: GET, Ruta: /
0039d1 - [agosto 27 del 2026, 04:53:10 pm], Método: GET, Ruta: /usuarios
51526c - [agosto 27 del 2026, 05:26:20 pm], Método: GET, Ruta: /usuarios
684ea0 - [agosto 27 del 2026, 05:26:20 pm], Método: GET, Ruta: /login
0965cc - [agosto 27 del 2026, 05:26:35 pm], Método: POST, Ruta: /login
3d8de8 - [agosto 27 del 2026, 05:26:35 pm], Método: GET, Ruta: /
cfaeec - [agosto 27 del 2026, 05:26:39 pm], Método: GET, Ruta: /usuarios
863072 - [agosto 27 del 2026, 05:32:35 pm], Método: GET, Ruta: /usuarios
a160bb - [agosto 27 del 2026, 05:32:41 pm], Método: GET, Ruta: /usuarios
b59c46 - [agosto 27 del 2026, 05:32:43 pm], Método: GET, Ruta: /usuarios/perfil/c378d79f-55a1-4702-be11-c460dcf86828
bedb36 - [agosto 27 del 2026, 05:32:49 pm], Método: GET, Ruta: /usuarios/actualizar/c378d79f-55a1-4702-be11-c460dcf86828
b41bb3 - [agosto 27 del 2026, 05:32:59 pm], Método: PUT, Ruta: /api/usuarios/c378d79f-55a1-4702-be11-c460dcf86828
87770f - [agosto 27 del 2026, 05:32:59 pm], Método: GET, Ruta: /usuarios/perfil/c378d79f-55a1-4702-be11-c460dcf86828
d8917f - [agosto 27 del 2026, 05:33:06 pm], Método: GET, Ruta: /usuarios
168f87 - [agosto 27 del 2026, 05:47:23 pm], Método: GET, Ruta: /usuarios
f97408 - [agosto 27 del 2026, 05:47:26 pm], Método: GET, Ruta: /usuarios/actualizar/c378d79f-55a1-4702-be11-c460dcf86828
a9e131 - [agosto 27 del 2026, 05:47:37 pm], Método: PUT, Ruta: /api/usuarios/c378d79f-55a1-4702-be11-c460dcf86828
173bb7 - [agosto 27 del 2026, 05:47:37 pm], Método: GET, Ruta: /usuarios/perfil/c378d79f-55a1-4702-be11-c460dcf86828
1bf491 - [agosto 27 del 2026, 05:47:42 pm], Método: GET, Ruta: /usuarios
a56502 - [agosto 27 del 2026, 05:49:24 pm], Método: PUT, Ruta: /api/usuarios/42f23ee3-0123-4292-8854-74aadde991f8
f8f1ca - [agosto 27 del 2026, 05:49:24 pm], Método: GET, Ruta: /login
12c2c4 - [agosto 27 del 2026, 05:50:30 pm], Método: GET, Ruta: /api/usuarios/42f23ee3-0123-4292-8854-74aadde991f8
872eeb - [agosto 27 del 2026, 05:50:30 pm], Método: GET, Ruta: /login
1eada3 - [agosto 27 del 2026, 05:52:11 pm], Método: POST, Ruta: /login
d08eab - [agosto 27 del 2026, 05:52:11 pm], Método: GET, Ruta: /
d20555 - [agosto 27 del 2026, 05:52:18 pm], Método: PUT, Ruta: /api/usuarios/42f23ee3-0123-4292-8854-74aadde991f8
edbe6f - [agosto 27 del 2026, 05:52:31 pm], Método: GET, Ruta: /api/usuarios/
97c35b - [agosto 27 del 2026, 05:54:59 pm], Método: PUT, Ruta: /api/usuarios/c378d79f-55a1-4702-be11-c460dcf86828
b40cf5 - [agosto 27 del 2026, 05:56:23 pm], Método: GET, Ruta: /usuarios
797275 - [agosto 27 del 2026, 05:56:30 pm], Método: GET, Ruta: /usuarios/perfil/c378d79f-55a1-4702-be11-c460dcf86828
757b80 - [agosto 27 del 2026, 05:56:45 pm], Método: GET, Ruta: /
b3353c - [agosto 27 del 2026, 05:57:40 pm], Método: GET, Ruta: /crear-usuarios
cc4193 - [agosto 27 del 2026, 05:57:46 pm], Método: GET, Ruta: /usuarios
4cb6d3 - [agosto 27 del 2026, 08:14:08 pm], Método: GET, Ruta: /
660762 - [agosto 27 del 2026, 08:14:08 pm], Método: GET, Ruta: /login
edb1db - [agosto 27 del 2026, 08:14:25 pm], Método: POST, Ruta: /login
69efa7 - [agosto 27 del 2026, 08:14:25 pm], Método: GET, Ruta: /
3ec8e3 - [agosto 27 del 2026, 08:14:37 pm], Método: GET, Ruta: /usuarios
a6d526 - [agosto 27 del 2026, 08:15:09 pm], Método: GET, Ruta: /usuarios/actualizar/c378d79f-55a1-4702-be11-c460dcf86828
5358c4 - [agosto 27 del 2026, 08:15:17 pm], Método: GET, Ruta: /usuarios
84eb3e - [agosto 27 del 2026, 08:15:31 pm], Método: GET, Ruta: /crear-usuarios
bd9e76 - [agosto 27 del 2026, 08:15:39 pm], Método: GET, Ruta: /usuarios
c14562 - [agosto 27 del 2026, 08:15:45 pm], Método: POST, Ruta: /logout
72d2e6 - [agosto 27 del 2026, 08:15:45 pm], Método: GET, Ruta: /login
07918f - [agosto 27 del 2026, 08:16:02 pm], Método: POST, Ruta: /login
ef8142 - [agosto 27 del 2026, 08:16:02 pm], Método: GET, Ruta: /
4704bc - [agosto 27 del 2026, 08:16:13 pm], Método: GET, Ruta: /
3e7f08 - [agosto 27 del 2026, 08:16:17 pm], Método: GET, Ruta: /usuarios
9f6c25 - [agosto 27 del 2026, 08:22:58 pm], Método: GET, Ruta: /
70346d - [agosto 27 del 2026, 09:52:45 pm], Método: GET, Ruta: /crear-usuarios
d2d322 - [agosto 27 del 2026, 09:52:45 pm], Método: GET, Ruta: /login
ee5c07 - [agosto 27 del 2026, 09:52:56 pm], Método: POST, Ruta: /login
b1c7df - [agosto 27 del 2026, 09:52:56 pm], Método: GET, Ruta: /
c6ac16 - [agosto 27 del 2026, 09:53:03 pm], Método: GET, Ruta: /usuarios
0f4142 - [agosto 27 del 2026, 09:53:06 pm], Método: GET, Ruta: /crear-usuarios
503165 - [agosto 27 del 2026, 09:56:33 pm], Método: POST, Ruta: /api/usuarios
3f97f4 - [agosto 27 del 2026, 09:56:44 pm], Método: POST, Ruta: /login
6017df - [agosto 27 del 2026, 09:56:45 pm], Método: GET, Ruta: /
c02500 - [agosto 27 del 2026, 09:56:51 pm], Método: POST, Ruta: /api/usuarios
8a12ae - [agosto 27 del 2026, 09:57:25 pm], Método: POST, Ruta: /api/usuarios
5296ba - [agosto 27 del 2026, 10:04:03 pm], Método: POST, Ruta: /api/usuarios
9fb3b3 - [agosto 27 del 2026, 10:04:14 pm], Método: POST, Ruta: /api/usuarios
9ba323 - [agosto 27 del 2026, 10:11:26 pm], Método: POST, Ruta: /login
3873bc - [agosto 27 del 2026, 10:11:27 pm], Método: GET, Ruta: /
21725e - [agosto 27 del 2026, 10:11:41 pm], Método: POST, Ruta: /api/usuarios
0792ec - [agosto 27 del 2026, 10:11:57 pm], Método: GET, Ruta: /crear-usuarios
5735ed - [agosto 27 del 2026, 10:20:17 pm], Método: POST, Ruta: /api/usuarios
adc5ee - [agosto 27 del 2026, 10:20:23 pm], Método: POST, Ruta: /login
1a9bc9 - [agosto 27 del 2026, 10:20:23 pm], Método: GET, Ruta: /
6c9247 - [agosto 27 del 2026, 10:20:25 pm], Método: POST, Ruta: /login
afdc24 - [agosto 27 del 2026, 10:20:25 pm], Método: GET, Ruta: /
9503d6 - [agosto 27 del 2026, 10:20:30 pm], Método: POST, Ruta: /api/usuarios
bfe4f8 - [agosto 27 del 2026, 10:23:35 pm], Método: GET, Ruta: /crear-usuarios
40ea40 - [agosto 27 del 2026, 10:23:51 pm], Método: GET, Ruta: /crear-usuarios
9473fe - [agosto 27 del 2026, 10:24:48 pm], Método: POST, Ruta: /login
bd00c5 - [agosto 27 del 2026, 10:24:49 pm], Método: GET, Ruta: /
266aad - [agosto 27 del 2026, 10:25:00 pm], Método: POST, Ruta: /api/usuarios
95b576 - [agosto 27 del 2026, 10:25:38 pm], Método: GET, Ruta: /.well-known/appspecific/com.chrome.devtools.json
9d6843 - [agosto 27 del 2026, 10:29:40 pm], Método: GET, Ruta: /crear-usuarios
e62d6d - [agosto 27 del 2026, 10:29:40 pm], Método: GET, Ruta: /.well-known/appspecific/com.chrome.devtools.json
3d10aa - [agosto 27 del 2026, 10:30:15 pm], Método: GET, Ruta: /crear-usuarios
59f194 - [agosto 27 del 2026, 10:30:15 pm], Método: GET, Ruta: /.well-known/appspecific/com.chrome.devtools.json
372e95 - [agosto 27 del 2026, 10:31:20 pm], Método: POST, Ruta: /api/usuarios
7b4191 - [agosto 27 del 2026, 10:31:22 pm], Método: GET, Ruta: /usuarios/perfil/b2980a76-0525-4419-83ba-19c6d3e2474a
3424ae - [agosto 27 del 2026, 10:31:22 pm], Método: GET, Ruta: /.well-known/appspecific/com.chrome.devtools.json
55fd1a - [agosto 27 del 2026, 10:31:47 pm], Método: GET, Ruta: /usuarios
d23c7f - [agosto 27 del 2026, 10:32:33 pm], Método: GET, Ruta: /usuarios/eliminar/f0b488a8-6ed4-48d4-b0f2-8dc3f0f24a09
076167 - [agosto 27 del 2026, 10:32:33 pm], Método: GET, Ruta: /usuarios
c26425 - [agosto 27 del 2026, 10:32:37 pm], Método: GET, Ruta: /crear-usuarios
1e3435 - [agosto 27 del 2026, 10:33:17 pm], Método: POST, Ruta: /api/usuarios
1f9be2 - [agosto 27 del 2026, 10:33:19 pm], Método: GET, Ruta: /usuarios/perfil/ce2133cc-b56b-4a89-ac7f-128407fc3ff1
5900b8 - [agosto 27 del 2026, 10:33:28 pm], Método: GET, Ruta: /usuarios
a7f4f0 - [septiembre 08 del 2026, 06:27:26 pm], Método: GET, Ruta: /
741dc5 - [septiembre 08 del 2026, 06:27:26 pm], Método: GET, Ruta: /login
a9a8e5 - [septiembre 08 del 2026, 06:27:27 pm], Método: GET, Ruta: /favicon.ico
634221 - [septiembre 08 del 2026, 06:27:44 pm], Método: GET, Ruta: /
ff42a4 - [septiembre 08 del 2026, 06:27:44 pm], Método: GET, Ruta: /login
79c130 - [septiembre 08 del 2026, 06:27:44 pm], Método: GET, Ruta: /.well-known/appspecific/com.chrome.devtools.json
f1862d - [septiembre 08 del 2026, 06:27:44 pm], Método: GET, Ruta: /favicon.ico
ef5cc8 - [septiembre 08 del 2026, 06:28:04 pm], Método: GET, Ruta: /login
852163 - [septiembre 08 del 2026, 06:28:04 pm], Método: GET, Ruta: /.well-known/appspecific/com.chrome.devtools.json
2a746a - [septiembre 08 del 2026, 06:28:25 pm], Método: POST, Ruta: /login
ec7b8c - [septiembre 08 del 2026, 06:28:25 pm], Método: GET, Ruta: /
7b42a2 - [septiembre 08 del 2026, 06:28:35 pm], Método: GET, Ruta: /usuarios
860062 - [septiembre 08 del 2026, 06:28:45 pm], Método: GET, Ruta: /usuarios/actualizar/ce2133cc-b56b-4a89-ac7f-128407fc3ff1
6e2e10 - [septiembre 08 del 2026, 06:29:04 pm], Método: GET, Ruta: /crear-usuarios
782099 - [septiembre 08 del 2026, 06:29:19 pm], Método: GET, Ruta: /usuarios
f815e7 - [septiembre 08 del 2026, 06:29:40 pm], Método: GET, Ruta: /usuarios/perfil/ce2133cc-b56b-4a89-ac7f-128407fc3ff1
1051ba - [septiembre 08 del 2026, 06:33:29 pm], Método: GET, Ruta: /usuarios/perfil/c378d79f-55a1-4702-be11-c460dcf86828
05b265 - [septiembre 08 del 2026, 06:36:47 pm], Método: POST, Ruta: /api/usuarios/c378d79f-55a1-4702-be11-c460dcf86828/foto
82c440 - [septiembre 08 del 2026, 06:36:48 pm], Método: GET, Ruta: /usuarios/perfil/c378d79f-55a1-4702-be11-c460dcf86828
6e08ed - [septiembre 08 del 2026, 06:36:59 pm], Método: GET, Ruta: /usuarios
433ef8 - [septiembre 08 del 2026, 06:37:11 pm], Método: GET, Ruta: /crear-usuarios
7bdd02 - [septiembre 08 del 2026, 06:37:17 pm], Método: GET, Ruta: /usuarios
925b2d - [septiembre 08 del 2026, 06:37:21 pm], Método: GET, Ruta: /usuarios/perfil/c378d79f-55a1-4702-be11-c460dcf86828
b02310 - [septiembre 08 del 2026, 06:37:42 pm], Método: GET, Ruta: /usuarios/actualizar/b2980a76-0525-4419-83ba-19c6d3e2474a
987c2a - [septiembre 08 del 2026, 06:37:48 pm], Método: GET, Ruta: /usuarios
04a108 - [septiembre 08 del 2026, 06:37:57 pm], Método: GET, Ruta: /usuarios/perfil/c378d79f-55a1-4702-be11-c460dcf86828
878861 - [septiembre 08 del 2026, 06:38:09 pm], Método: GET, Ruta: /usuarios
c0c513 - [septiembre 08 del 2026, 06:44:00 pm], Método: GET, Ruta: /usuarios/perfil/ce2133cc-b56b-4a89-ac7f-128407fc3ff1
8b0959 - [septiembre 08 del 2026, 06:44:08 pm], Método: POST, Ruta: /api/usuarios/ce2133cc-b56b-4a89-ac7f-128407fc3ff1/foto
f02b84 - [septiembre 08 del 2026, 06:44:09 pm], Método: GET, Ruta: /usuarios/perfil/ce2133cc-b56b-4a89-ac7f-128407fc3ff1
9facb9 - [septiembre 08 del 2026, 06:44:15 pm], Método: GET, Ruta: /
89e433 - [septiembre 08 del 2026, 06:44:16 pm], Método: GET, Ruta: /usuarios
efe29e - [septiembre 08 del 2026, 06:44:22 pm], Método: GET, Ruta: /usuarios/actualizar/ce2133cc-b56b-4a89-ac7f-128407fc3ff1
96b737 - [septiembre 08 del 2026, 06:44:29 pm], Método: GET, Ruta: /crear-usuarios
c9fba1 - [septiembre 08 del 2026, 06:44:39 pm], Método: GET, Ruta: /usuarios
7cc088 - [septiembre 08 del 2026, 06:44:44 pm], Método: GET, Ruta: /crear-usuarios
de19c9 - [septiembre 08 del 2026, 06:44:45 pm], Método: GET, Ruta: /usuarios
3be2a7 - [septiembre 08 del 2026, 06:44:46 pm], Método: GET, Ruta: /usuarios/actualizar/ce2133cc-b56b-4a89-ac7f-128407fc3ff1
9c40b3 - [septiembre 08 del 2026, 06:44:52 pm], Método: GET, Ruta: /crear-usuarios
246e33 - [septiembre 08 del 2026, 06:45:00 pm], Método: GET, Ruta: /crear-usuarios
1277ad - [septiembre 08 del 2026, 06:45:01 pm], Método: GET, Ruta: /usuarios
d6b401 - [septiembre 08 del 2026, 06:49:36 pm], Método: GET, Ruta: /usuarios
e9153e - [septiembre 08 del 2026, 06:49:41 pm], Método: GET, Ruta: /crear-usuarios
4658d5 - [septiembre 08 del 2026, 06:50:05 pm], Método: GET, Ruta: /usuarios
5912b4 - [septiembre 08 del 2026, 09:58:32 pm], Método: GET, Ruta: /crear-usuarios
dfce1d - [septiembre 08 del 2026, 09:58:32 pm], Método: GET, Ruta: /login
687cea - [septiembre 08 del 2026, 09:58:49 pm], Método: POST, Ruta: /login
823f18 - [septiembre 08 del 2026, 09:58:49 pm], Método: GET, Ruta: /
a6e437 - [septiembre 08 del 2026, 09:58:54 pm], Método: GET, Ruta: /crear-usuarios
09079d - [septiembre 08 del 2026, 09:59:39 pm], Método: POST, Ruta: /api/usuarios
f770c8 - [septiembre 08 del 2026, 09:59:41 pm], Método: GET, Ruta: /usuarios/perfil/0a1e3d1f-7f3b-44ee-aada-6286bda226bb
a4b527 - [septiembre 08 del 2026, 09:59:42 pm], Método: GET, Ruta: /usuarios
c753ad - [septiembre 08 del 2026, 09:59:56 pm], Método: GET, Ruta: /usuarios/actualizar/0a1e3d1f-7f3b-44ee-aada-6286bda226bb
81a907 - [septiembre 08 del 2026, 10:00:04 pm], Método: GET, Ruta: /usuarios
f3269f - [septiembre 08 del 2026, 10:00:37 pm], Método: GET, Ruta: /usuarios/perfil/0a1e3d1f-7f3b-44ee-aada-6286bda226bb
7c6d52 - [septiembre 08 del 2026, 10:00:46 pm], Método: GET, Ruta: /
0401a1 - [septiembre 08 del 2026, 10:02:30 pm], Método: GET, Ruta: /usuarios
6f69f6 - [septiembre 08 del 2026, 10:03:25 pm], Método: GET, Ruta: /
dafa5e - [septiembre 08 del 2026, 10:16:01 pm], Método: GET, Ruta: /
4c203c - [septiembre 08 del 2026, 10:16:34 pm], Método: GET, Ruta: /usuarios
f8b0c0 - [septiembre 08 del 2026, 10:16:40 pm], Método: GET, Ruta: /usuarios
ed6686 - [septiembre 08 del 2026, 10:16:41 pm], Método: GET, Ruta: /
dfd3a2 - [septiembre 08 del 2026, 10:16:45 pm], Método: GET, Ruta: /crear-usuarios
4550c8 - [septiembre 08 del 2026, 10:16:51 pm], Método: GET, Ruta: /
592f0e - [septiembre 08 del 2026, 10:17:59 pm], Método: GET, Ruta: /
e7b314 - [septiembre 08 del 2026, 10:18:18 pm], Método: GET, Ruta: /
4cb6b8 - [septiembre 08 del 2026, 10:18:56 pm], Método: GET, Ruta: /
38a54e - [septiembre 08 del 2026, 10:19:23 pm], Método: GET, Ruta: /
d12ac2 - [septiembre 08 del 2026, 10:19:32 pm], Método: GET, Ruta: /
e238ff - [septiembre 08 del 2026, 10:19:53 pm], Método: GET, Ruta: /
c396c3 - [septiembre 08 del 2026, 10:20:37 pm], Método: GET, Ruta: /usuarios/perfil/0a1e3d1f-7f3b-44ee-aada-6286bda226bb
f9cbec - [septiembre 08 del 2026, 10:20:40 pm], Método: GET, Ruta: /
d7a840 - [septiembre 08 del 2026, 10:21:56 pm], Método: POST, Ruta: /logout
ec3c73 - [septiembre 08 del 2026, 10:21:56 pm], Método: GET, Ruta: /login
58029e - [septiembre 08 del 2026, 10:33:10 pm], Método: POST, Ruta: /login
b3fa8f - [septiembre 08 del 2026, 10:33:10 pm], Método: GET, Ruta: /
c41c9e - [septiembre 08 del 2026, 10:34:02 pm], Método: GET, Ruta: /usuarios/perfil/ce2133cc-b56b-4a89-ac7f-128407fc3ff1
1e9ad1 - [septiembre 08 del 2026, 10:34:35 pm], Método: GET, Ruta: /usuarios/perfil/ce2133cc-b56b-4a89-ac7f-128407fc3ff1
9d89c0 - [septiembre 08 del 2026, 10:34:49 pm], Método: GET, Ruta: /usuarios
e1f5e3 - [septiembre 08 del 2026, 10:35:00 pm], Método: GET, Ruta: /usuarios/actualizar/0a1e3d1f-7f3b-44ee-aada-6286bda226bb
745efa - [septiembre 08 del 2026, 10:35:36 pm], Método: GET, Ruta: /usuarios/perfil/c378d79f-55a1-4702-be11-c460dcf86828
8ee0df - [septiembre 08 del 2026, 10:35:44 pm], Método: GET, Ruta: /
930f6a - [septiembre 08 del 2026, 10:35:52 pm], Método: GET, Ruta: /usuarios
3d18d2 - [septiembre 08 del 2026, 10:36:08 pm], Método: GET, Ruta: /
2823de - [septiembre 08 del 2026, 10:46:13 pm], Método: POST, Ruta: /logout
1c4b64 - [septiembre 08 del 2026, 10:46:13 pm], Método: GET, Ruta: /login
05c1c2 - [septiembre 08 del 2026, 10:52:01 pm], Método: GET, Ruta: /login
959b47 - [septiembre 08 del 2026, 10:52:04 pm], Método: GET, Ruta: /login
cf4fcf - [septiembre 08 del 2026, 10:52:05 pm], Método: GET, Ruta: /login
3011c4 - [septiembre 08 del 2026, 10:52:06 pm], Método: GET, Ruta: /login
ae49e7 - [septiembre 08 del 2026, 10:52:06 pm], Método: GET, Ruta: /login
31ab65 - [septiembre 08 del 2026, 10:52:08 pm], Método: GET, Ruta: /login
